2020/03/24 23:44:08 MDT,1.1,10.6
2020/03/24 22:41:46 MDT,1.1,10.8
2020/03/24 19:25:14 MDT,1.1,2.5
2020/03/24 14:10:10 MDT,1.1,7.5
2020/03/24 09:23:08 MDT,1.1,5.5
2020/03/23 16:28:19 MDT,1.1,6
2020/03/23 07:48:15 MDT,1.1,11.3
2020/03/23 00:59:47 MDT,1.1,9.3
2020/03/23 00:37:22 MDT,1.1,9.8
2020/03/23 00:35:46 MDT,1.1,11.6
2020/03/22 21:00:21 MDT,1.1,8.6
2020/03/22 14:22:59 MDT,1.1,9.7
2020/03/22 06:25:25 MDT,1.1,9.2
2020/03/22 05:53:28 MDT,1.1,10.6
2020/03/22 05:25:16 MDT,1.1,8.1
2020/03/21 14:18:27 MDT,1.1,9.3
2020/03/20 23:47:15 MDT,1.1,8.5
2020/03/20 19:42:23 MDT,1.1,7.3
2020/03/20 15:53:04 MDT,1.1,7.7
2020/03/20 09:03:32 MDT,1.1,7.7
2020/03/20 04:35:46 MDT,1.1,8.9
2020/03/19 21:38:01 MDT,1.1,10.3
2020/03/19 20:13:08 MDT,1.1,11.6
2020/03/19 14:37:39 MDT,1.1,10.4
2020/03/19 11:43:18 MDT,1.1,8.8
2020/03/19 09:55:02 MDT,1.1,6.2
2020/03/19 00:58:42 MDT,1.1,7.9
2020/03/18 21:56:51 MDT,1.1,8.9
2020/03/18 21:34:14 MDT,1.1,9.3
2020/03/18 15:10:54 MDT,1.1,5.5
2020/03/18 14:45:34 MDT,1.1,9.8
2020/03/18 13:00:37 MDT,1.1,8.2
2020/03/18 12:50:59 MDT,1.1,8.3
2020/03/18 10:32:22 MDT,1.1,9.1
2020/03/18 09:08:36 MDT,1.1,7.8
2020/03/18 09:08:09 MDT,1.1,5.1
2020/03/18 08:50:55 MDT,1.1,9.5
2020/03/17 09:42:16 MDT,1.1,5.3
2020/03/15 09:18:19 MDT,1.1,2.6
2020/03/15 00:04:58 MDT,1.1,6.3
2020/03/14 16:26:39 MDT,1.1,4.5
2020/03/25 08:41:04 MDT,1,8.3
2020/03/25 04:27:45 MDT,1,4.8
2020/03/24 08:47:53 MDT,1,10.7
2020/03/23 22:27:15 MDT,1,8.4
2020/03/23 19:33:22 MDT,1,8.7
2020/03/23 18:39:31 MDT,1,5.8
2020/03/23 02:50:29 MDT,1,8.4
2020/03/22 20:33:46 MDT,1,7.4
2020/03/22 16:59:16 MDT,1,9.1
2020/03/22 14:27:08 MDT,1,9.9
2020/03/22 13:37:40 MDT,1,9.5
2020/03/22 03:37:44 MDT,1,8.9
2020/03/22 01:10:51 MDT,1,7.2
2020/03/21 16:42:18 MDT,1,10
2020/03/21 10:01:28 MDT,1,11.9
2020/03/21 08:55:18 MDT,1,9.5
2020/03/21 05:24:16 MDT,1,12.6
2020/03/21 04:33:45 MDT,1,9.8
2020/03/19 17:56:39 MDT,1,0.3
2020/03/18 22:20:32 MDT,1,9.6
2020/03/18 19:13:37 MDT,1,10
2020/03/18 13:17:36 MDT,1,5.3
2020/03/18 13:02:48 MDT,1,8
2020/03/18 11:12:28 MDT,1,8.7
2020/03/18 10:42:49 MDT,1,9.1
2020/03/18 09:17:44 MDT,1,5.3
2020/03/18 08:26:33 MDT,1,7.2
